nmse_best,nmse_min,nmse_avg_full,nmse_avg_sub,base_r_best,base_r_max,base_r_avg_full,base_r_avg_sub,r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma
0.000000000000000000e+00,6.215426255948841572e-04,2.499763870239257812e+01,2.882848726585507393e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.756579756736755371e-01,9.602138996124267578e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.756579756736755371e-01,9.602138996124267578e-01,2.019400024414062500e+01,1.335999965667724609e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.086568450927734375e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.873026669025421143e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.873026669025421143e-01,9.736213684082031250e-01,1.943000030517578125e+01,1.222000026702880859e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,5.934623336791992188e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.686412870883941650e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.686412870883941650e-01,9.736213684082031250e-01,1.976799964904785156e+01,1.226000022888183594e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.209378623962402344e+01,1.680954359471797943e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.820641934871673584e-01,9.672299027442932129e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.820641934871673584e-01,9.672299027442932129e-01,2.011000061035156250e+01,1.272000026702880859e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.306385040283203125e+01,6.946374662220478058e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.514374792575836182e-01,9.459498524665832520e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.514374792575836182e-01,9.459498524665832520e-01,2.001600074768066406e+01,1.435999965667724609e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.355330848693847656e+01,1.055698376148939133e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.579584062099456787e-01,9.714192748069763184e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.579584062099456787e-01,9.714192748069763184e-01,2.015600013732910156e+01,1.250000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.111497497558593750e+01,7.375508081167936325e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.696208000183105469e-01,9.441713094711303711e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.696208000183105469e-01,9.441713094711303711e-01,2.006200027465820312e+01,1.369999980926513672e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.626765632629394531e+01,3.670332254841923714e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.706131279468536377e-01,9.584611654281616211e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.706131279468536377e-01,9.584611654281616211e-01,1.989200019836425781e+01,1.307999992370605469e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.183232116699218750e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,4.028301835060119629e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,4.028301835060119629e-01,9.736213684082031250e-01,1.937400054931640625e+01,1.072000026702880859e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.256299972534179688e+01,2.657322911545634270e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.807550072669982910e-01,9.638611078262329102e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.807550072669982910e-01,9.638611078262329102e-01,2.042399978637695312e+01,1.238000011444091797e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.523770332336425781e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.915709555149078369e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.915709555149078369e-01,9.736213684082031250e-01,1.968600082397460938e+01,1.138000011444091797e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.440865516662597656e+01,4.096780437976121902e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.526536226272583008e-01,9.532752037048339844e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.526536226272583008e-01,9.532752037048339844e-01,2.051399993896484375e+01,1.346000003814697266e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.235163497924804688e+01,6.576291052624583244e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.675521910190582275e-01,9.730050563812255859e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.675521910190582275e-01,9.730050563812255859e-01,2.102199935913085938e+01,1.315999984741210938e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.372861480712890625e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.839671015739440918e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.839671015739440918e-01,9.736213684082031250e-01,2.025399971008300781e+01,1.223999977111816406e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.324093437194824219e+01,1.178061473183333874e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.612071275711059570e-01,9.707637429237365723e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.612071275711059570e-01,9.707637429237365723e-01,2.028400039672851562e+01,1.292000007629394531e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.002296257019042969e+01,1.745934365317225456e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.458284139633178711e-01,9.674322009086608887e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.458284139633178711e-01,9.674322009086608887e-01,2.103400039672851562e+01,1.364000034332275391e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.492068672180175781e+01,1.133496966212987900e-02,1.000000000000000000e+00,9.736213684082031250e-01,3.244052231311798096e-01,9.329009056091308594e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.244052231311798096e-01,9.329009056091308594e-01,2.182200050354003906e+01,1.347999954223632812e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.675581741333007812e+01,1.380973146297037601e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.367669880390167236e-01,9.690966606140136719e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.367669880390167236e-01,9.690966606140136719e-01,2.165200042724609375e+01,1.319999980926513672e+01,-1.000000000000000000e+00
0.000000000000000000e+00,4.079836944583803415e-04,2.424845886230468750e+01,6.172714638523757458e-04,1.000000000000000000e+00,9.788492321968078613e-01,3.621332943439483643e-01,9.737259149551391602e-01,1.000000000000000000e+00,9.788492321968078613e-01,3.621332943439483643e-01,9.737259149551391602e-01,2.233600044250488281e+01,1.288000011444091797e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.719524383544921875e+01,9.533934295177459717e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.402580022811889648e-01,9.379664063453674316e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.402580022811889648e-01,9.379664063453674316e-01,2.182600021362304688e+01,1.464000034332275391e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.321511268615722656e+01,4.185364581644535065e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.531608581542968750e-01,9.566456079483032227e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.531608581542968750e-01,9.566456079483032227e-01,2.167799949645996094e+01,1.365999984741210938e+01,-1.000000000000000000e+00
0.000000000000000000e+00,4.079836944583803415e-04,2.600643920898437500e+01,6.172714638523757458e-04,1.000000000000000000e+00,9.788492321968078613e-01,3.548218905925750732e-01,9.737259149551391602e-01,1.000000000000000000e+00,9.788492321968078613e-01,3.548218905925750732e-01,9.737259149551391602e-01,2.128599929809570312e+01,1.257999992370605469e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.644353103637695312e+01,1.038833637721836567e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.446908891201019287e-01,9.703952074050903320e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.446908891201019287e-01,9.703952074050903320e-01,2.049600028991699219e+01,1.293999958038330078e+01,-1.000000000000000000e+00
0.000000000000000000e+00,4.079836944583803415e-04,2.534421157836914062e+01,1.241350546479225159e-03,1.000000000000000000e+00,9.788492321968078613e-01,3.607606589794158936e-01,9.698089957237243652e-01,1.000000000000000000e+00,9.788492321968078613e-01,3.607606589794158936e-01,9.698089957237243652e-01,2.080999946594238281e+01,1.418000030517578125e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.683613586425781250e+01,6.456003175117075443e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.802968561649322510e-01,9.732105135917663574e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.802968561649322510e-01,9.732105135917663574e-01,2.063800048828125000e+01,1.193999958038330078e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.847964859008789062e+01,1.555381109938025475e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.440319299697875977e-01,9.684863686561584473e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.440319299697875977e-01,9.684863686561584473e-01,2.093600082397460938e+01,1.419999980926513672e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.481596755981445312e+01,1.812095171771943569e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.669089376926422119e-01,9.657649993896484375e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.669089376926422119e-01,9.657649993896484375e-01,2.041200065612792969e+01,1.310000038146972656e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.674281501770019531e+01,2.395248040556907654e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.491786420345306396e-01,9.628319740295410156e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.491786420345306396e-01,9.628319740295410156e-01,2.087000083923339844e+01,1.360000038146972656e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.544417381286621094e+01,1.797991106286644936e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.655484318733215332e-01,9.663472771644592285e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.655484318733215332e-01,9.663472771644592285e-01,2.030599975585937500e+01,1.269999980926513672e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.447084045410156250e+01,1.019611838273704052e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.607170283794403076e-01,9.720355868339538574e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.607170283794403076e-01,9.720355868339538574e-01,2.074399948120117188e+01,1.373999977111816406e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.032330894470214844e+01,2.359161619096994400e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.513205945491790771e-01,9.634482860565185547e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.513205945491790771e-01,9.634482860565185547e-01,2.126399993896484375e+01,1.238000011444091797e+01,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.278930664062500000e+01,5.249210167676210403e-03,1.000000000000000000e+00,1.000000000000000000e+00,3.644121289253234863e-01,9.518057703971862793e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.644121289253234863e-01,9.518057703971862793e-01,2.020999908447265625e+01,1.353999996185302734e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.279455757141113281e+01,9.907182538881897926e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.666750788688659668e-01,9.712169766426086426e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.666750788688659668e-01,9.712169766426086426e-01,2.136199951171875000e+01,1.203999996185302734e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.051497268676757812e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.871428072452545166e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.871428072452545166e-01,9.736213684082031250e-01,1.943400001525878906e+01,1.134000015258789062e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.330785751342773438e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.733314275741577148e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.733314275741577148e-01,9.736213684082031250e-01,1.975200080871582031e+01,1.197999954223632812e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.174813461303710938e+01,1.412845216691493988e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.732711374759674072e-01,9.692202806472778320e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.732711374759674072e-01,9.692202806472778320e-01,2.022800064086914062e+01,1.250000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.453083801269531250e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.814010024070739746e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.814010024070739746e-01,9.736213684082031250e-01,1.925000000000000000e+01,1.246000003814697266e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.624155998229980469e+01,6.576291052624583244e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.736148774623870850e-01,9.730050563812255859e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.736148774623870850e-01,9.730050563812255859e-01,2.044599914550781250e+01,1.335999965667724609e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.463885307312011719e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.656012415885925293e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.656012415885925293e-01,9.736213684082031250e-01,2.034600067138671875e+01,1.207999992370605469e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,5.983562088012695312e+01,3.004718106240034103e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.522212207317352295e-01,9.603821039199829102e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.522212207317352295e-01,9.603821039199829102e-01,2.051399993896484375e+01,1.276000022888183594e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.711578559875488281e+01,6.335714715532958508e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.453610539436340332e-01,9.734159111976623535e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.453610539436340332e-01,9.734159111976623535e-01,2.043000030517578125e+01,1.161999988555908203e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.054372215270996094e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.313131034374237061e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.313131034374237061e-01,9.736213684082031250e-01,2.195400047302246094e+01,1.280000019073486328e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.075366210937500000e+01,3.296995302662253380e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.353514671325683594e-01,9.599045515060424805e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.353514671325683594e-01,9.599045515060424805e-01,2.168000030517578125e+01,1.368000030517578125e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.121623802185058594e+01,2.615024335682392120e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.227806389331817627e-01,9.621889591217041016e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.227806389331817627e-01,9.621889591217041016e-01,2.209199905395507812e+01,1.361999988555908203e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.750890922546386719e+01,4.294393956661224365e-02,1.000000000000000000e+00,9.736213684082031250e-01,3.107407093048095703e-01,9.014530777931213379e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.107407093048095703e-01,9.014530777931213379e-01,2.164599990844726562e+01,1.400000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.162224578857421875e+01,6.014465820044279099e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.203277587890625000e-01,9.512659311294555664e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.203277587890625000e-01,9.512659311294555664e-01,2.177799987792968750e+01,1.414000034332275391e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.358482360839843750e+01,1.472772844135761261e-02,1.000000000000000000e+00,9.736213684082031250e-01,3.451687991619110107e-01,9.287726879119873047e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.451687991619110107e-01,9.287726879119873047e-01,2.084199905395507812e+01,1.511999988555908203e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.509079551696777344e+01,1.043669530190527439e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.699715733528137207e-01,9.716246724128723145e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.699715733528137207e-01,9.716246724128723145e-01,2.059199905395507812e+01,1.334000015258789062e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.406359672546386719e+01,1.031640684232115746e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.638957440853118896e-01,9.718301296234130859e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.638957440853118896e-01,9.718301296234130859e-01,2.009600067138671875e+01,1.450000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.131887817382812500e+01,2.371190348640084267e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.695659041404724121e-01,9.632428288459777832e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.695659041404724121e-01,9.632428288459777832e-01,1.955800056457519531e+01,1.514000034332275391e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,7.551104736328125000e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.791415393352508545e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.791415393352508545e-01,9.736213684082031250e-01,1.931399917602539062e+01,1.230000019073486328e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.226031494140625000e+01,9.786895243450999260e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.850933313369750977e-01,9.714223742485046387e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.850933313369750977e-01,9.714223742485046387e-01,1.930200004577636719e+01,1.261999988555908203e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.650078010559082031e+01,7.799922022968530655e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.786540329456329346e-01,9.723495244979858398e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.786540329456329346e-01,9.723495244979858398e-01,1.938599967956542969e+01,1.239999961853027344e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.004545974731445312e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.933059871196746826e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.933059871196746826e-01,9.736213684082031250e-01,1.938800048828125000e+01,1.360000038146972656e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.508080101013183594e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.903637230396270752e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.903637230396270752e-01,9.736213684082031250e-01,1.930200004577636719e+01,1.280000019073486328e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.511923980712890625e+01,1.680954359471797943e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.785035908222198486e-01,9.672299027442932129e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.785035908222198486e-01,9.672299027442932129e-01,1.881599998474121094e+01,1.289999961853027344e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.511120605468750000e+01,3.037368645891547203e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.624267578125000000e-01,9.596666693687438965e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.624267578125000000e-01,9.596666693687438965e-01,2.040999984741210938e+01,1.347999954223632812e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,8.204579162597656250e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.825187683105468750e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.825187683105468750e-01,9.736213684082031250e-01,2.024399948120117188e+01,1.352000045776367188e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.354535102844238281e+01,4.214113112539052963e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.625918030738830566e-01,9.576179981231689453e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.625918030738830566e-01,9.576179981231689453e-01,2.006399917602539062e+01,1.473999977111816406e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.413204383850097656e+01,2.383219078183174133e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.579123318195343018e-01,9.630374312400817871e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.579123318195343018e-01,9.630374312400817871e-01,2.050799942016601562e+01,1.285999965667724609e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.390250015258789062e+01,6.335714715532958508e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.825709223747253418e-01,9.734159111976623535e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.825709223747253418e-01,9.734159111976623535e-01,2.070999908447265625e+01,1.314000034332275391e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.585787773132324219e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.754150867462158203e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.754150867462158203e-01,9.736213684082031250e-01,2.067000007629394531e+01,1.350000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.345218658447265625e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.786207139492034912e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.786207139492034912e-01,9.736213684082031250e-01,2.106999969482421875e+01,1.256000041961669922e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.556740760803222656e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.672747313976287842e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.672747313976287842e-01,9.736213684082031250e-01,2.058799934387207031e+01,1.315999984741210938e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.835459136962890625e+01,1.007542130537331104e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.559928536415100098e-01,9.710360765457153320e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.559928536415100098e-01,9.710360765457153320e-01,2.163400077819824219e+01,1.426000022888183594e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.783498573303222656e+01,1.347865094430744648e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.424584567546844482e-01,9.690179824829101562e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.424584567546844482e-01,9.690179824829101562e-01,2.172800064086914062e+01,1.442000007629394531e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.848458671569824219e+01,1.827375032007694244e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.533917069435119629e-01,9.661635160446166992e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.533917069435119629e-01,9.661635160446166992e-01,2.229800033569335938e+01,1.426000022888183594e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.389007186889648438e+01,2.614480676129460335e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.217356801033020020e-01,9.637960791587829590e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.217356801033020020e-01,9.637960791587829590e-01,2.295599937438964844e+01,1.373999977111816406e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.040681266784667969e+01,2.038101200014352798e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.264195024967193604e-01,9.650309681892395020e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.264195024967193604e-01,9.650309681892395020e-01,2.297200012207031250e+01,1.381999969482421875e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.802208328247070312e+01,9.666606201790273190e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.231264352798461914e-01,9.716278314590454102e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.231264352798461914e-01,9.716278314590454102e-01,2.238400077819824219e+01,1.427999973297119141e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.998910140991210938e+01,1.721876673400402069e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.264673650264739990e-01,9.678430557250976562e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.264673650264739990e-01,9.678430557250976562e-01,2.309399986267089844e+01,1.473999977111816406e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.721971511840820312e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.510743677616119385e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.510743677616119385e-01,9.736213684082031250e-01,2.171199989318847656e+01,1.427999973297119141e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.003919792175292969e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.483239710330963135e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.483239710330963135e-01,9.736213684082031250e-01,2.259000015258789062e+01,1.453999996185302734e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.381946182250976562e+01,1.494285883381962776e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.199249505996704102e-01,9.679515957832336426e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.199249505996704102e-01,9.679515957832336426e-01,2.305400085449218750e+01,1.647999954223632812e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.683759689331054688e+01,1.499080914072692394e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.350994884967803955e-01,9.679761528968811035e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.350994884967803955e-01,9.679761528968811035e-01,2.237800025939941406e+01,1.430000019073486328e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.961728096008300781e+01,2.156032482162117958e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.223687112331390381e-01,9.656409621238708496e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.223687112331390381e-01,9.656409621238708496e-01,2.244799995422363281e+01,1.343999958038330078e+01,-1.000000000000000000e+00
